samp_id,text,ae,term_code,term,term_llt_or_pt
342314998904786945,"#cymbalta withdrawal has reached a peak, lost vision and almost crashed my car from a brain zap. thanks a zillion #elililly #bigpharma",lost vision,10047522,blindness,vision loss
342314998904786945,"#cymbalta withdrawal has reached a peak, lost vision and almost crashed my car from a brain zap. thanks a zillion #elililly #bigpharma",withdrawal,10048010,withdrawal syndrome,withdrawal syndrome
354178409426993153,oh man! i've been a total quetiapine zombie all morning! i've been taking them for years but every now  then they really mess me up!,zombie,10016384,feeling abnormal,felt like a zombie
327741473003028480,been taking low dosage of paroxetine for the last two years and only recently found out that a common side affect is pinsandneedles.,pinsandneedles,10035067,paraesthesia,pins and needles
350891051063574529,"well,yesterday was rubbish(post humira)all day in bed,loads of pain etc.just got up and i think i'm alright?give it an hour and reassess lol",pain,10033371,pain,pain
354310048798867456,@gangamstyledad is that like quetiapine. when i had to take that crap i could not stay up longer than 11 hours,not stay up,10041014,somnolence,sleepiness
353580369704017920,tysabri bruises are the best http://t.co/l1gpzefu5f,bruises,10006502,contusion,bruise
353854998825795586,"@doctormcpa  had my doctor attempted to treat with bactrim prior to cipro, i wouldn't be crippled today.",crippled,10049278,gait inability,unable to walk
329617517578444802,"@any1mouse jus gt bck myself, hes put me on citalopram in addition 2 the quetiapine! im a bit worried as citalopram has made me manic before",manic,10026782,mania,manic state
349659482483195905,lamictal dosage increases kind of wreck my head for a day or two. but they also make me super productive as long as i can do things slowly.,wreck my head,10027374,mental impairment,mental impairment
344898461449199618,@_chanabeth_ @laceykaybee i didn't stay long. and i took a vyvanse so i can't go back to sleep. lol,can't go back to sleep,10041001,insomnia,sleep loss
348940056553197568,i didn't expect that going off of paxil would make me want to look at my farrah fawcett poster quite so much.,look at my farrah fawcett poster,10024870,loss of libido,loss of libido
343359399659712512,rt @swagbologna: if this fuckin emt looks at me one more time hes gonna feel the wrath of my vyvanse rage,rage,10037804,anger,rage
342015253569216514,no #vyvanse = eat everything in sight.,eat,10003028,decreased appetite,appetite lost
340367344461287424,"thanks to all my re-tweeters, your support is very much appreciated. i took the full dosd of olanzapine last night #sluggish",sluggish,10041052,sluggishness,sluggishness
344829955051495424,i don't know whether my vyvanse caused my caffeine addiction or caffeine caused my vyvanse addiction.,addiction,10001125,dependence,addiction
347634811202048000,"conclusion: my psychiatrist is not very attentive and i should be on seroquel, not benzos and the maniatriggering lamitol. #ugh",mania,10026749,mania,mania
347901325801029632,"@privacy625 @sandycolon25 what i take is serious. i never was informed ahead of time. i could get ""metabolic"" syndrome from seroquel.","metabolic"""" syndrome",10052066,metabolic syndrome,metabolic syndrome
345390703238594560,"@glinda_r @spooniescouch cymbalta withdrawal is getting top billing at the moment, however. ugh! xx",withdrawal ,10073281,withdrawal syndrome,withdrawal symptom
342043859523600384,restless leg syndrome is bad tonight.  damn you fluoxetine.,restless leg syndrome ,10038741,restless legs syndrome,restless leg syndrome
342383575078944768,"@50thingsb450 dizzy, out if it and confused on the drugs.  upping the baclofen slowly now as i seem better on these.",dizzy,10013573,dizziness,dizziness
342383575078944768,"@50thingsb450 dizzy, out if it and confused on the drugs.  upping the baclofen slowly now as i seem better on these.",out if it,10041374,feeling abnormal,spaced out
342383575078944768,"@50thingsb450 dizzy, out if it and confused on the drugs.  upping the baclofen slowly now as i seem better on these.",confused,10010300,confusional state,confusion
340529630492639232,@courage_cub i'm feeling weirdly antsy lately and i'm positive it's due to the prozac and i'm a bit worried where that could lead me,antsy,10038740,restlessness,restless
334024708200751104,me too. i used to call geodon the potato drug bcuz that's what i looked like after just 5 weeks on it..  @beyondmeds @medskep,potato drug bcuz that's what i looked like,10047896,weight increased,weight gain
345725882620579841,@butterflywgs ...my old ones! plus caffeine in the morning counteracts these quite nicely whereas quetiapine hangovers were unshiftable,hangovers,10019136,hangover,hangover effect
332459161407324162,"@spicynyx fluoxetine and quet combo zombified me...ah, the meds merrygoround #bipolar",zombified,10016384,feeling abnormal,felt like a zombie
341704795096219648,humira got a real nigga tired?,tired,10043890,fatigue,tiredness
342744900044980225,"@hwise29 yikes! i can usually fight adderall/vyvanse dehydration with water, but it's trickier when you're drinking your stimulants.",dehydration,10012174,dehydration,dehydration
331084316740304898,"@samambreen doesn't work. citilopram then fluoxetine before, bothe did nothing for my mood but made me vomit so much i lost 4 stone in 6mo.",vomit,10047700,vomiting,vomiting
331084316740304898,"@samambreen doesn't work. citilopram then fluoxetine before, bothe did nothing for my mood but made me vomit so much i lost 4 stone in 6mo.",lost 4 stone,10047900,weight decreased,weight loss
341954130228674560,"?@kendallmarieem: i'm sleepless, you've got me wide awake? my song to vyvanse and mdma",sleepless,10041001,insomnia,sleep loss
341954130228674560,"?@kendallmarieem: i'm sleepless, you've got me wide awake? my song to vyvanse and mdma",awake,10022437,insomnia,insomnia
342452668922462208,"fuck paxil. i never want to take this shit again, but every time i try i get ridiculously sick. my life suckssss.",sick,10016365,malaise,feeling sick
333102549362176001,this seroquel got me sleepy,sleepy,10041018,somnolence,sleepy
332882069376086016,"last night, i had a dream that @bromethazine and i were going to have sex, but i was too tired. seroquel is the devil.",tired,10043890,fatigue,tiredness
344177078142373888,"young nigga just gave me a 70mg vyvanse, these things can twerk me out thank goodness for my script of xanax",twerk me out,10070679,feeling abnormal,feeling stoned
344544744153690114,it can get really cold when you have a halls lozenge,cold,10016326,feeling cold,feeling cold
346719952394416128,this seroquel-dry-mouth thing is getting weird,dry-mouth,10013781,dry mouth,dry mouth
351442731454828544,i used to be on paxil but that made me more depressed and prozac made me angry,depressed,10012378,depression,depression
351442731454828544,i used to be on paxil but that made me more depressed and prozac made me angry,depressed,10012374,depressed mood,depressed mood
351442731454828544,i used to be on paxil but that made me more depressed and prozac made me angry,angry,10002368,anger,anger
339846013877624832,fucking nicotine driving my fucking mind up the fucking wall. i feel like kathy bates,driving my fucking mind up the fucking wall,10048345,mental disorder,mental state abnormal aggravated
352742688522641409,"#seb2013 fluoxetine - prosac - reduces anxiety in humans, but it also reduces libido and causes lethargy",lethargy,10024262,lethargy,lethargic
352742688522641409,"#seb2013 fluoxetine - prosac - reduces anxiety in humans, but it also reduces libido and causes lethargy",reduces libido,10024870,loss of libido,loss of libido
344616533332467713,"rt @vyvanseswag: vyvanse, commonly known as ocd in a pill.",ocd,10029898,obsessive-compulsive disorder,obsessive-compulsive disorder
354277272758398977,i hate my new medication. it makes me feel hungry :-( #quetiapine,hungry,10016336,hunger,feeling hungry
330755655256379393,"@beckysrecovery i have been on amisulpride but only for a few days, i could not tolerate nausea and akathisia, olanzapine i can cope with",nausea,10028813,nausea,nausea
330755655256379393,"@beckysrecovery i have been on amisulpride but only for a few days, i could not tolerate nausea and akathisia, olanzapine i can cope with",akathisia,10001540,akathisia,akathisia
352819630613598209,does fluoxetine (anti-depressant) make you gain weight? id rather be sad then be fat :c,gain weight,10047896,weight increased,weight gain
351521362562654208,@kirkby007 #hcsm i start #chemo on tues b/c of #humira so i know.  it helped but it then destroyed my lungs.,destroyed my lungs,10025082,lung disorder,lung disorder
351521362562654208,@kirkby007 #hcsm i start #chemo on tues b/c of #humira so i know.  it helped but it then destroyed my lungs.,chemo,10061758,chemotherapy,chemotherapy
345124251742904320,i haven't slept in 2 days due to #vyvanse,haven't slept,10041001,insomnia,sleep loss
354334544473751552,"since quetiapine's messed with my prolactin levels, making my boobs humungous &amp; my bras so expensive, i want a lingerie component to dla.",boobs humungous,10014843,breast enlargement,enlargement breast female
354334544473751552,"since quetiapine's messed with my prolactin levels, making my boobs humungous &amp; my bras so expensive, i want a lingerie component to dla.",prolactin,10036828,blood prolactin increased,prolactin levels increased
349674261251764224,oops meant to say janice ian. that's why my doctor took me off seroquel... because it makes me retarded.,retarded,10027374,mental impairment,mental impairment
342518568350543872,thank god for vyvanse #addicted,addicted,10012336,drug dependence,dependence addictive
343255526232178688,"does anyone on #tysabri get flu iike symptoms, aches and pains, shivers a sweats i seem to get it about a week or so after i've had infusion",flu iike symptoms,10016791,influenza like illness,flu like symptoms
343255526232178688,"does anyone on #tysabri get flu iike symptoms, aches and pains, shivers a sweats i seem to get it about a week or so after i've had infusion",sweats,10042661,hyperhidrosis,sweating
